,Unnamed: 0,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,time_diff,isWillingToWalk,numberOfPassengers
45665,1261047,2016-06-10 08:09:35,2016-06-10 09:20:00,1,33957.074,-73.7768020629883,40.64536666870117,-73.97695922851562,40.77678298950195,70.41666666666667,1,2
45666,1261330,2016-06-10 08:09:52,2016-06-10 09:09:19,2,30995.8884,-73.7801284790039,40.64728164672852,-73.94992065429686,40.77219009399415,59.45,1,1
45667,1261360,2016-06-10 08:09:57,2016-06-10 09:23:28,2,28002.516,-73.7899169921875,40.646873474121094,-73.98757934570312,40.725379943847656,73.51666666666667,0,2
45668,1261944,2016-06-10 08:10:21,2016-06-10 09:21:22,1,29129.054,-73.79012298583984,40.64693832397461,-73.95993041992188,40.768230438232415,71.01666666666667,0,1
45669,1262475,2016-06-10 08:10:47,2016-06-10 09:31:15,2,35131.892199999995,-73.78195190429686,40.644718170166016,-73.97036743164062,40.78387069702149,80.46666666666667,1,1
45670,1263301,2016-06-10 08:11:28,2016-06-10 09:19:28,1,32524.7614,-73.7767333984375,40.645408630371094,-73.96695709228516,40.79861068725585,68.0,1,2
45671,1263583,2016-06-10 08:11:37,2016-06-10 09:33:44,1,34874.3978,-73.7768325805664,40.64553833007813,-73.98307037353516,40.77442169189453,82.11666666666666,1,2
45672,1263752,2016-06-10 08:11:48,2016-06-10 09:20:20,1,26473.643,-73.79688262939453,40.64477157592773,-73.9854507446289,40.76002883911133,68.53333333333333,0,2
45673,1263760,2016-06-10 08:11:49,2016-06-10 09:27:09,2,27986.4226,-73.7894973754883,40.647071838378906,-73.97516632080078,40.76538848876953,75.33333333333333,0,1
45674,1259573,2016-06-10 08:12:04,2016-06-10 09:35:12,1,28839.3728,-73.77677917480467,40.64531326293945,-73.997314453125,40.729225158691406,83.13333333333334,1,1
45675,1259589,2016-06-10 08:12:07,2016-06-10 09:27:55,1,33474.272000000004,-73.79072570800781,40.6470832824707,-73.97709655761719,40.75451278686523,75.8,1,1
45676,1260162,2016-06-10 08:12:41,2016-06-10 09:25:45,3,46348.992,-73.77686309814453,40.64572143554688,-74.00894927978516,40.708763122558594,73.06666666666666,1,1
45677,1260725,2016-06-10 08:13:01,2016-06-10 09:42:17,1,29772.79,-73.78195953369139,40.644569396972656,-73.98909759521484,40.763832092285156,89.26666666666668,1,2
45678,1260750,2016-06-10 08:13:06,2016-06-10 09:24:12,1,33586.9258,-73.78988647460938,40.64636993408203,-73.97984313964845,40.7778205871582,71.1,0,1
45679,1260957,2016-06-10 08:13:15,2016-06-10 09:50:47,1,28646.252,-73.78117370605469,40.64503860473633,-73.97667694091797,40.763389587402344,97.53333333333332,0,2
45680,1390758,2016-06-10 08:13:37,2016-06-10 09:15:59,1,21822.6504,-73.78211212158203,40.64480209350585,-73.99705505371094,40.69259643554688,62.36666666666667,0,1
45681,1390957,2016-06-10 08:13:52,2016-06-10 09:25:30,1,27841.582000000002,-73.78022003173827,40.64558792114258,-73.96046447753906,40.76219940185547,71.63333333333334,0,1
45682,1391115,2016-06-10 08:13:59,2016-06-10 09:36:49,1,35244.545999999995,-73.78193664550781,40.64468383789063,-73.98400115966798,40.72235107421875,82.83333333333333,0,1
45683,1389353,2016-06-10 08:14:13,2016-06-10 09:39:12,4,33474.272000000004,-73.7770004272461,40.64626693725585,-74.00556182861328,40.70747756958008,84.98333333333333,1,1
45684,1389692,2016-06-10 08:14:44,2016-06-10 09:04:31,1,26232.242000000002,-73.78115844726562,40.646648406982415,-73.9475326538086,40.76517105102539,49.78333333333333,1,1
45685,1389840,2016-06-10 08:14:57,2016-06-10 09:32:21,1,29450.922000000002,-73.78206634521484,40.64446640014648,-73.98616790771484,40.718692779541016,77.4,0,2
45686,1390021,2016-06-10 08:15:11,2016-06-10 09:29:55,1,43902.7952,-73.77678680419923,40.64529037475585,-73.99478149414062,40.69755172729492,74.73333333333333,0,1
45687,1390030,2016-06-10 08:15:13,2016-06-10 09:25:22,2,34439.876000000004,-73.78108978271484,40.64509963989258,-73.98613739013672,40.7757682800293,70.15,0,2
45688,1390401,2016-06-10 08:15:39,2016-06-10 09:44:31,1,27841.582000000002,-73.78263092041014,40.64686584472656,-73.97261047363281,40.75633239746094,88.86666666666666,1,2
45689,1390477,2016-06-10 08:15:45,2016-06-10 09:37:33,4,30014.190999999995,-73.7895278930664,40.64693832397461,-74.00773620605469,40.74073028564453,81.8,1,1
45690,1390812,2016-06-10 08:16:03,2016-06-10 09:35:42,1,45528.2286,-73.7779312133789,40.64678955078125,-74.01307678222656,40.70241165161133,79.65,0,1
45691,1390823,2016-06-10 08:16:06,2016-06-10 09:35:43,2,27374.8734,-73.7767333984375,40.64552688598633,-73.97894287109375,40.76168441772461,79.61666666666666,1,2
45692,1391033,2016-06-10 08:16:22,2016-06-10 09:28:29,1,25829.907000000003,-73.78202056884766,40.64480972290039,-74.00607299804686,40.7224998474121,72.11666666666666,1,2
45693,1393339,2016-06-10 08:17:37,2016-06-10 09:29:34,1,29289.988,-73.78192138671875,40.644615173339844,-73.99143981933594,40.73091506958008,71.95,1,2
45694,1391336,2016-06-10 08:18:25,2016-06-10 09:26:59,3,26940.351599999995,-73.78201293945312,40.64458084106445,-73.97245788574219,40.74654006958008,68.56666666666666,1,2
45695,1391571,2016-06-10 08:18:50,2016-06-10 09:26:58,1,32830.535999999986,-73.78504180908203,40.645809173583984,-73.97119140625,40.78541564941406,68.13333333333334,1,1
45696,1391590,2016-06-10 08:18:53,2016-06-10 09:56:44,4,28485.318,-73.78177642822266,40.64470291137695,-73.99639892578125,40.75856018066406,97.85,1,2
45697,1392334,2016-06-10 08:19:35,2016-06-10 09:22:43,6,26312.709000000006,-73.7892837524414,40.64691925048828,-73.9725112915039,40.75286865234375,63.13333333333333,0,1
45698,1393071,2016-06-10 08:19:58,2016-06-10 09:46:57,1,30513.0864,-73.78189086914062,40.644775390625,-74.00579833984375,40.74549865722656,86.98333333333332,0,2
45699,1393198,2016-06-10 08:20:09,2016-06-10 09:29:52,1,33281.1512,-73.77678680419923,40.64532852172852,-73.97016906738281,40.79953384399415,69.71666666666667,0,1
45700,1393478,2016-06-10 08:20:32,2016-06-10 09:15:34,1,32717.8822,-73.77680969238281,40.645469665527344,-73.95562744140625,40.768569946289055,55.03333333333333,0,2
45701,1394884,2016-06-10 08:21:44,2016-06-10 09:26:10,5,25604.5994,-73.781005859375,40.64503860473633,-73.97267150878906,40.74744033813477,64.43333333333334,1,2
45702,1395360,2016-06-10 08:22:21,2016-06-10 09:53:30,1,27825.4886,-73.78948211669923,40.64680862426758,-73.98719787597656,40.75915908813477,91.15,1,2
45703,1392215,2016-06-10 08:23:14,2016-06-10 09:36:24,2,29289.988,-73.78356170654298,40.64641189575195,-73.98851013183594,40.72520065307617,73.16666666666667,1,2
45704,1392231,2016-06-10 08:23:17,2016-06-10 09:46:17,3,37030.9134,-73.7818832397461,40.644718170166016,-74.00581359863281,40.71876907348633,83.0,0,2
45705,1392312,2016-06-10 08:23:25,2016-06-10 09:40:01,1,27101.2856,-73.7898712158203,40.64683532714844,-73.98867797851562,40.748550415039055,76.6,1,1
45706,1392483,2016-06-10 08:23:34,2016-06-10 09:31:12,1,34085.8212,-73.78913879394531,40.646949768066406,-73.97187805175781,40.7563591003418,67.63333333333334,1,1
45707,1392836,2016-06-10 08:23:58,2016-06-10 09:32:22,1,34214.568400000004,-73.78382873535155,40.64641189575195,-73.97303009033203,40.785499572753906,68.4,0,2
45708,1392900,2016-06-10 08:24:06,2016-06-10 09:47:31,1,30416.525999999994,-73.77693176269531,40.64609146118164,-73.99095153808595,40.714744567871094,83.41666666666667,0,1
45709,1393173,2016-06-10 08:24:14,2016-06-10 09:49:03,1,27841.582000000002,-73.78971099853516,40.64668273925781,-73.98272705078125,40.756214141845696,84.81666666666666,1,2
45710,1394146,2016-06-10 08:24:36,2016-06-10 10:00:17,1,30255.592,-73.78191375732422,40.644569396972656,-74.00033569335938,40.71979522705078,95.68333333333334,1,2
45711,1395280,2016-06-10 08:25:15,2016-06-10 09:47:30,2,30159.031599999995,-73.7819061279297,40.64485549926758,-74.00430297851562,40.74220657348633,82.25,0,1
45712,1395358,2016-06-10 08:25:23,2016-06-10 09:53:04,1,29740.6032,-73.77674102783203,40.6455307006836,-73.9964828491211,40.721229553222656,87.68333333333334,0,1
45713,1395489,2016-06-10 08:25:30,2016-06-10 09:46:29,1,35180.1724,-73.7897186279297,40.646934509277344,-73.92800903320312,40.86040878295898,80.98333333333333,1,1
45714,1395955,2016-06-10 08:26:22,2016-06-10 09:45:01,1,29096.8672,-73.7812271118164,40.64493179321289,-73.9949493408203,40.74119186401367,78.65,0,1
45715,1393853,2016-06-10 08:26:45,2016-06-10 09:38:03,1,33522.5522,-73.78932189941406,40.64702987670898,-73.98297119140625,40.782039642333984,71.3,1,2
45716,1394432,2016-06-10 08:27:13,2016-06-10 09:44:38,1,29129.054,-73.78219604492188,40.64474487304688,-73.98627471923827,40.74295425415039,77.41666666666667,0,1
45717,1394686,2016-06-10 08:27:43,2016-06-10 09:56:22,2,30641.8336,-73.78192901611328,40.64487075805664,-73.98995971679686,40.76980972290039,88.65,1,2
45718,1396661,2016-06-10 08:28:49,2016-06-10 09:56:26,2,27809.3952,-73.78113555908203,40.644935607910156,-73.97357940673827,40.75244903564453,87.61666666666666,0,1
45719,1396797,2016-06-10 08:29:01,2016-06-10 09:46:00,4,33796.14,-73.7900161743164,40.647071838378906,-73.9818801879883,40.7854881286621,76.98333333333333,1,2
45720,1398003,2016-06-10 08:29:44,2016-06-10 09:47:08,1,33924.8872,-73.77693939208984,40.64496994018555,-73.97611236572266,40.78728103637695,77.4,1,1
45721,1398171,2016-06-10 08:30:07,2016-06-10 09:38:00,6,43532.647000000004,-73.79466247558594,40.64477157592773,-74.01547241210938,40.70962142944336,67.88333333333334,0,1
45722,1398578,2016-06-10 08:30:24,2016-06-10 09:42:30,1,29209.521,-73.77684020996094,40.645301818847656,-73.99025726318358,40.746978759765625,72.1,1,2
45723,1394846,2016-06-10 08:30:46,2016-06-10 10:02:45,2,29450.922000000002,-73.7918472290039,40.645206451416016,-73.97453308105469,40.76046371459961,91.98333333333332,1,1
45724,1395214,2016-06-10 08:31:14,2016-06-10 10:10:27,1,29885.4438,-73.7870101928711,40.6462287902832,-73.98922729492188,40.76779174804688,99.21666666666668,0,1
45725,1397460,2016-06-10 08:32:13,2016-06-10 09:40:28,2,27519.714,-73.7818603515625,40.64463806152344,-73.98766326904298,40.74150466918945,68.25,0,1
45726,1398180,2016-06-10 08:32:38,2016-06-10 09:35:30,1,24944.77,-73.78022003173827,40.64564514160156,-73.97460174560547,40.744155883789055,62.86666666666667,1,2
45727,1398290,2016-06-10 08:32:51,2016-06-10 09:58:38,1,29531.389,-73.78182220458984,40.64487838745117,-73.98829650878906,40.75961685180664,85.78333333333333,1,1
45728,1399361,2016-06-10 08:33:18,2016-06-10 09:47:48,1,27358.78,-73.78185272216798,40.644752502441406,-73.97565460205078,40.75121688842773,74.5,1,1
45729,1399709,2016-06-10 08:33:53,2016-06-10 09:45:13,1,27358.78,-73.77681732177734,40.645851135253906,-73.98579406738281,40.729347229003906,71.33333333333333,0,1
45730,1399718,2016-06-10 08:33:54,2016-06-10 09:44:51,1,29595.7626,-73.7813720703125,40.64484024047852,-73.97334289550781,40.7582893371582,70.95,0,2
45731,1399789,2016-06-10 08:34:01,2016-06-10 09:40:10,1,27358.78,-73.789794921875,40.646888732910156,-73.98401641845702,40.73781204223633,66.15,0,1
45732,1399795,2016-06-10 08:34:02,2016-06-10 09:48:28,1,27036.912,-73.78858947753906,40.64728164672852,-73.98148345947266,40.7496337890625,74.43333333333334,1,2
45733,1399847,2016-06-10 08:34:05,2016-06-10 09:47:49,1,36660.7652,-73.78173065185547,40.64484024047852,-74.01522064208984,40.70986557006836,73.73333333333333,0,1
45734,1396085,2016-06-10 08:35:42,2016-06-10 10:09:58,1,31881.025399999995,-73.7856216430664,40.64936828613281,-73.99156951904298,40.75046157836913,94.26666666666668,1,2
45735,1398535,2016-06-10 08:36:34,2016-06-10 09:55:57,1,30046.3778,-73.78205108642578,40.644695281982415,-74.00343322753906,40.73414611816406,79.38333333333334,0,2
45736,1400917,2016-06-10 08:37:42,2016-06-10 09:45:50,1,34278.942,-73.77674102783203,40.64538955688477,-74.01573944091797,40.71083068847656,68.13333333333334,1,1
45737,1402481,2016-06-10 08:38:18,2016-06-10 09:37:38,1,32991.47,-73.78974914550781,40.6469841003418,-73.97365570068358,40.7925033569336,59.33333333333334,0,1
45738,1402825,2016-06-10 08:38:44,2016-06-10 09:29:13,1,30899.328,-73.78248596191406,40.644630432128906,-73.94874572753906,40.78082275390625,50.48333333333333,1,2
45739,1402886,2016-06-10 08:38:47,2016-06-10 10:01:14,6,30271.685399999995,-73.78228759765625,40.64461135864258,-73.9815673828125,40.76375961303711,82.45,1,2
45740,1396141,2016-06-10 08:38:51,2016-06-10 09:59:19,5,32058.0528,-73.77677154541014,40.64543151855469,-74.00930023193358,40.7156982421875,80.46666666666667,1,2
45741,1396143,2016-06-10 08:38:51,2016-06-10 10:01:57,1,29418.7352,-73.7818832397461,40.64472961425781,-73.98139190673827,40.764408111572266,83.1,0,1
45742,1396275,2016-06-10 08:38:54,2016-06-10 09:55:08,6,28227.8236,-73.79022979736328,40.64679336547852,-73.98573303222656,40.75802612304688,76.23333333333333,0,1
45743,1396298,2016-06-10 08:38:58,2016-06-10 09:45:27,2,28002.516,-73.7898712158203,40.646797180175774,-73.97199249267578,40.7563705444336,66.48333333333333,1,1
45744,1409361,2016-06-10 08:39:08,2016-06-10 09:48:56,3,35405.48,-73.778076171875,40.646785736083984,-74.01533508300781,40.70894241333008,69.8,1,1
45745,1409465,2016-06-10 08:39:12,2016-06-10 09:49:27,1,28002.516,-73.78197479248048,40.644630432128906,-73.98568725585938,40.74334716796875,70.25,1,1
45746,1409979,2016-06-10 08:39:35,2016-06-10 09:51:12,5,35630.7876,-73.78362274169923,40.646461486816406,-73.98092651367188,40.75954818725585,71.61666666666666,0,1
45747,1411267,2016-06-10 08:40:05,2016-06-10 09:51:39,2,34118.007999999994,-73.78980255126955,40.64683151245117,-73.97893524169923,40.7619514465332,71.56666666666666,1,2
45748,1411289,2016-06-10 08:40:08,2016-06-10 09:45:13,1,28485.318,-73.78181457519531,40.644718170166016,-73.96857452392578,40.76084518432617,65.08333333333333,0,2
45749,1411744,2016-06-10 08:40:32,2016-06-10 09:47:05,1,27889.8622,-73.78566741943358,40.64659881591797,-73.98767852783203,40.74578857421875,66.55,1,2
45750,1412240,2016-06-10 08:41:05,2016-06-10 09:51:09,1,32991.47,-73.77674865722656,40.6453514099121,-74.00469207763672,40.70711135864258,70.06666666666666,1,2
45751,1412321,2016-06-10 08:41:12,2016-06-10 09:42:48,3,27632.3678,-73.7898178100586,40.64665985107422,-73.97126770019531,40.755638122558594,61.6,0,2
45752,1412418,2016-06-10 08:41:20,2016-06-10 09:49:46,6,41537.065399999985,-73.79873657226562,40.64521026611328,-74.0152816772461,40.71603012084961,68.43333333333334,1,1
45753,1412562,2016-06-10 08:41:25,2016-06-10 09:41:51,1,28002.516,-73.78208923339844,40.64463424682617,-73.96154022216798,40.759952545166016,60.43333333333333,0,2
45754,1413184,2016-06-10 08:41:41,2016-06-10 10:01:11,3,29772.79,-73.77802276611328,40.64678955078125,-73.97915649414062,40.76219940185547,79.5,0,2
45755,1410820,2016-06-10 08:43:01,2016-06-10 09:58:34,1,29129.054,-73.78182220458984,40.64471435546875,-73.98289489746094,40.764854431152344,75.55,0,2
45756,1410894,2016-06-10 08:43:07,2016-06-10 10:02:10,1,29853.257,-73.77664947509766,40.64530944824219,-73.98477935791014,40.76089859008789,79.05,1,1
45757,1411071,2016-06-10 08:43:18,2016-06-10 10:03:28,1,30738.394,-73.77837371826173,40.646820068359375,-73.98164367675781,40.76435852050781,80.16666666666667,1,1
45758,1412046,2016-06-10 08:43:54,2016-06-10 09:43:16,1,33635.206,-73.78015899658203,40.64569854736328,-73.97178649902342,40.78380584716797,59.36666666666667,0,2
45759,1413485,2016-06-10 08:45:33,2016-06-10 09:36:39,1,29772.79,-73.7898712158203,40.64659881591797,-73.94783782958984,40.77445983886719,51.1,0,1
45760,1412907,2016-06-10 08:45:46,2016-06-10 09:54:36,1,35083.612,-73.78323364257811,40.646751403808594,-73.98981475830078,40.774818420410156,68.83333333333333,1,2
45761,1412985,2016-06-10 08:45:52,2016-06-10 09:48:57,3,35131.892199999995,-73.781982421875,40.64471054077149,-74.01728057861328,40.70513916015625,63.08333333333334,1,2
45762,1415468,2016-06-10 08:47:57,2016-06-10 09:58:19,6,29660.1362,-73.77670288085938,40.64537048339844,-73.99433898925781,40.75933074951172,70.36666666666666,1,1
45763,1418026,2016-06-10 08:48:59,2016-06-10 09:40:15,2,30094.658,-73.78191375732422,40.64480590820313,-73.94882202148438,40.7842903137207,51.26666666666666,0,2
45764,1418516,2016-06-10 08:49:22,2016-06-10 09:56:53,1,42148.6146,-73.77686309814453,40.64603042602539,-74.0072021484375,40.70389175415039,67.51666666666667,1,1
45765,1418534,2016-06-10 08:49:26,2016-06-10 09:53:18,2,32508.668,-73.79716491699219,40.64482116699219,-73.98072814941406,40.789417266845696,63.86666666666667,0,2
45766,1414004,2016-06-10 08:50:37,2016-06-10 09:42:52,1,28646.252,-73.78827667236328,40.64733123779297,-73.94932556152342,40.8044319152832,52.25,1,1
45767,1414159,2016-06-10 08:50:54,2016-06-10 10:02:40,1,28855.4662,-73.78616333007811,40.647552490234375,-73.98495483398438,40.760780334472656,71.76666666666667,0,2
45768,1414266,2016-06-10 08:51:05,2016-06-10 10:03:11,1,29933.724,-73.78182220458984,40.64462661743164,-73.9860076904297,40.75898361206055,72.1,0,1
45769,1414472,2016-06-10 08:51:25,2016-06-10 09:56:58,2,27197.846,-73.80030059814453,40.645912170410156,-73.9858169555664,40.75978469848633,65.55,0,2
45770,1414555,2016-06-10 08:51:40,2016-06-10 09:57:55,3,25041.3304,-73.79969024658203,40.64557647705078,-73.99502563476562,40.72027969360352,66.25,0,1
45771,1415144,2016-06-10 08:52:34,2016-06-10 09:53:23,1,26875.978,-73.7898178100586,40.64685440063477,-73.9740982055664,40.75051879882813,60.81666666666667,1,1
45772,1415343,2016-06-10 08:52:48,2016-06-10 10:07:11,1,29080.7738,-73.77684783935547,40.6450309753418,-73.98909759521484,40.74565124511719,74.38333333333334,1,2
45773,1415534,2016-06-10 08:53:07,2016-06-10 10:10:17,1,36580.2982,-73.78267669677734,40.6444091796875,-73.9867630004883,40.76145935058594,77.16666666666667,0,2
45774,1415814,2016-06-10 08:54:24,2016-06-10 10:03:15,1,30561.3666,-73.78907012939453,40.64714813232422,-74.00023651123048,40.71997833251953,68.85,1,1
45775,1415902,2016-06-10 08:54:34,2016-06-10 09:43:51,2,30094.658,-73.78218841552734,40.6445198059082,-73.95188140869139,40.78437805175781,49.28333333333333,0,1
45776,1415914,2016-06-10 08:54:36,2016-06-10 10:25:10,2,31301.663,-73.78956604003906,40.64744567871094,-73.9747314453125,40.75251388549805,90.56666666666666,0,1
45777,1416036,2016-06-10 08:54:45,2016-06-10 09:52:08,3,33104.1238,-73.7768020629883,40.6455307006836,-73.97270965576173,40.786781311035156,57.38333333333333,1,2
45778,1416277,2016-06-10 08:55:04,2016-06-10 09:50:02,1,22627.3204,-73.77690887451173,40.64501953125,-73.99468231201173,40.69744110107422,54.96666666666667,0,2
45779,1416467,2016-06-10 08:55:19,2016-06-10 10:10:02,1,28372.6642,-73.79005432128906,40.64704513549805,-73.98482513427734,40.76002883911133,74.71666666666667,0,2
45780,1419351,2016-06-10 08:56:51,2016-06-10 10:00:52,1,29611.856,-73.78192901611328,40.64461135864258,-74.00261688232422,40.75521087646485,64.01666666666667,1,2
45781,1419391,2016-06-10 08:56:58,2016-06-10 10:13:26,1,35083.612,-73.78106689453125,40.64502334594727,-73.97760009765625,40.7575798034668,76.46666666666667,0,2
45782,1419574,2016-06-10 08:57:03,2016-06-10 09:59:08,1,34455.9694,-73.78247833251955,40.64450073242188,-73.97184753417969,40.75791931152344,62.08333333333334,0,2
45783,1420006,2016-06-10 08:57:32,2016-06-10 10:11:49,2,27970.3292,-73.7975082397461,40.64484024047852,-73.9933853149414,40.75693893432617,74.28333333333333,0,1
45784,1552334,2016-06-10 08:57:46,2016-06-10 09:46:37,2,27423.1536,-73.7767333984375,40.645301818847656,-73.97073364257811,40.75028991699219,48.85,1,1
45785,1552576,2016-06-10 08:57:56,2016-06-10 10:03:29,1,34311.1288,-73.79049682617188,40.64667892456055,-73.98097991943358,40.76340866088867,65.55,1,2
45786,1553565,2016-06-10 08:58:25,2016-06-10 10:03:10,1,36113.5896,-73.77678680419923,40.64548873901367,-74.01631164550781,40.70930862426758,64.75,0,1
45787,1554204,2016-06-10 08:58:50,2016-06-10 10:10:07,1,29740.6032,-73.78180694580078,40.64466094970703,-73.98589324951173,40.7615623474121,71.28333333333333,0,1
45788,1554487,2016-06-10 08:59:12,2016-06-10 10:00:00,1,25218.3578,-73.80268096923827,40.64793395996094,-74.00017547607422,40.72138977050781,60.8,1,2
45789,1554555,2016-06-10 08:59:19,2016-06-10 10:09:41,2,30400.4326,-73.7768020629883,40.64561080932617,-73.97886657714845,40.76488876342773,70.36666666666666,1,2
45790,1554741,2016-06-10 08:59:34,2016-06-10 09:45:50,1,27519.714,-73.77908325195312,40.64662170410156,-73.93785858154298,40.80461883544922,46.26666666666666,0,2
45791,1554750,2016-06-10 08:59:36,2016-06-10 10:11:00,1,36210.15,-73.77690124511719,40.64614868164063,-73.98095703125,40.77080154418945,71.4,0,2
45792,1554846,2016-06-10 08:59:40,2016-06-10 09:52:08,1,31591.3442,-73.7767105102539,40.64524841308594,-73.95926666259766,40.78131866455078,52.46666666666667,0,1
45793,1554868,2016-06-10 08:59:43,2016-06-10 10:02:01,2,28581.8784,-73.78919219970702,40.64301300048828,-73.99141693115234,40.74968719482422,62.3,1,2
