"destID","destLat","destLong","timeFromSrc","distFromSrc"
"DEST174",40.85858731,-73.89345192,1649.681,32090.207000000002
"DEST1740",40.7745346,-73.93606609,1284.124,24309.123
"DEST1741",40.79205186,-73.98756771,1745.883,34024.472
"DEST1742",40.79139469,-73.98582698,1746.169,34033.531
"DEST1743",40.79073752,-73.98408625,1746.455,34042.59
"DEST1744",40.79008036,-73.98234551,1746.741,34051.648
"DEST1745",40.78942319,-73.98060478,1746.911,33651.707
"DEST1746",40.78876602,-73.97886405,1760.131,33808.633
"DEST1747",40.78810886,-73.97712331,1775.846,33996.026
"DEST1748",40.78745169,-73.97538258,1806.275,32730.359
"DEST1749",40.78679452,-73.97364185,1802.093,34236.854
"DEST175",40.85793014,-73.89171119,1622.832,31708.249
"DEST1750",40.78613736,-73.97190111,1806.305,32980.812000000005
"DEST1751",40.78548019,-73.97016038,1787.902,32817.22
"DEST1752",40.78482302,-73.96841965,1773.357,32813.274
"DEST1753",40.78416586,-73.96667891,1750.023,32644.746
"DEST1754",40.78350869,-73.96493818,1727.514,32482.186
"DEST1755",40.78285152,-73.96319745,1706.788,32332.494
"DEST1756",40.78219436,-73.96145671,1660.321,31683.115
"DEST1757",40.78153719,-73.95971598,1644.718,31857.975
"DEST1758",40.78088002,-73.95797525,1626.145,31692.877999999997
"DEST1759",40.78022286,-73.95623451,1620.111,31238.938
"DEST176",40.85727298,-73.88997045,1632.165,31622.853
"DEST1760",40.77956569,-73.95449378,1607.556,31449.892999999996
"DEST1761",40.77890852,-73.95275305,1599.69,30910.2
"DEST1762",40.77825136,-73.95101231,1576.476,31122.453999999998
"DEST1763",40.77759419,-73.94927158,1555.458,30958.981
"DEST1764",40.77693702,-73.94753085,1537.649,30624.807
"DEST1765",40.77627986,-73.94579011,1581.196,30914.87
"DEST1766",40.77562269,-73.94404938,1560.852,30756.634
"DEST1767",40.77496552,-73.94230865,1488.633,31867.882
"DEST1768",40.77430836,-73.94056791,1488.409,31860.769
"DEST1769",40.77365119,-73.93882718,1307.653,24463.732000000004
"DEST177",40.85661581,-73.88822972,1651.171,31644.349
"DEST1770",40.77299402,-73.93708645,1309.542,24473.174
"DEST1771",40.79051129,-73.98858807,1750.536,34171.827000000005
"DEST1772",40.78985412,-73.98684734,1751.245,34194.297
"DEST1773",40.78919695,-73.9851066,1751.955,34216.766
"DEST1774",40.78853979,-73.98336587,1752.587,34236.773
"DEST1775",40.78788262,-73.98162514,1737.585,33465.175
"DEST1776",40.78722545,-73.9798844,1750.954,33639.265
"DEST1777",40.78656829,-73.97814367,1770.968,33838.675
"DEST1778",40.78591112,-73.97640294,1784.691,32538.49
"DEST1779",40.78525395,-73.9746622,1861.876,33385.292
"DEST178",40.85595864,-73.88648899,1664.795,31969.188
"DEST1780",40.78459679,-73.97292147,1889.395,30968.596
"DEST1781",40.78393962,-73.97118074,1874.855,33398.38
"DEST1782",40.78328245,-73.96944,1802.649,32948.3
"DEST1783",40.78262529,-73.96769927,1749.51,32641.042
"DEST1784",40.78196812,-73.96595854,1730.089,32500.785
"DEST1785",40.78131095,-73.9642178,1691.207,32219.968999999997
"DEST1786",40.78065379,-73.96247707,1697.745,32267.186
"DEST1787",40.77999662,-73.96073634,1676.432,32139.892999999996
"DEST1788",40.77933945,-73.9589956,1684.725,32475.612
"DEST1789",40.77868229,-73.95725487,1655.123,31863.819
"DEST179",40.85530148,-73.88474825,1650.08,31841.612
"DEST1790",40.77802512,-73.95551414,1635.871,31695.009
"DEST1791",40.77736795,-73.9537734,1629.978,31711.683999999997
"DEST1792",40.77671079,-73.95203267,1587.317,31116.592999999997
"DEST1793",40.77605362,-73.95029194,1586.053,31221.727000000003
"DEST1794",40.77539645,-73.9485512,1545.242,30789.336
"DEST1795",40.77473929,-73.94681047,1589.566,31080.849
"DEST1796",40.77408212,-73.94506974,1572.669,30949.429
"DEST1797",40.77342495,-73.943329,1482.857,31684.968999999997
"DEST1798",40.77276779,-73.94158827,1518.333,27252.667999999998
"DEST1799",40.77211062,-73.93984754,1499.132,27156.667
"DEST18",40.87023317,-73.89879453,1784.507,33774.365
"DEST180",40.85464431,-73.88300752,1592.878,31476.005
"DEST1800",40.77145345,-73.9381068,1489.95,27110.752999999997
"DEST1801",40.78897071,-73.98960843,1780.771,33564.479
"DEST1802",40.78831355,-73.98786770000001,1779.393,33557.59
"DEST1803",40.78765638,-73.98612696,1778.489,33553.068
"DEST1804",40.78699921,-73.98438623,1759.694,34442.193
"DEST1805",40.78634205,-73.98264549999999,1725.231,33242.3
"DEST1806",40.78568488,-73.98090476,1741.846,33469.198
"DEST1807",40.78502771,-73.97916403,1744.691,33576.509
"DEST1808",40.78437055,-73.9774233,1763.931,32346.947
"DEST1809",40.78371338,-73.97568256,1782.89,32522.472999999998
"DEST181",40.87216157,-73.93450914,1741.373,38089.123
"DEST1810",40.78305621,-73.97394183,1801.339,32686.472999999998
"DEST1811",40.78239905,-73.97220109999999,1826.601,30634.862999999998
"DEST1812",40.78174188,-73.97046036,1781.738,33433.221
"DEST1813",40.78108471,-73.96871963,1734.047,33079.37
"DEST1814",40.78042755,-73.96697890000002,1714.934,32941.33
"DEST1815",40.77977038,-73.96523816,1683.73,32715.964
"DEST1816",40.77911321,-73.96349743,1691.482,32273.676
"DEST1817",40.77845605,-73.96175670000001,1703.103,32308.964
"DEST1818",40.77779888,-73.96001596,1668.176,32320.981
"DEST1819",40.77714171,-73.95827523,1649.163,32147.205
"DEST182",40.8715044,-73.93276841,1741.837,38103.814
"DEST1820",40.77648455,-73.9565345,1655.779,31864.211
"DEST1821",40.77582738,-73.95479376,1624.619,31881.116
"DEST1822",40.77517021,-73.95305303,1601.929,31450.322999999997
"DEST1823",40.77451305,-73.9513123,1576.514,31355.522
"DEST1824",40.77385588,-73.94957156,1593.344,31483.997000000003
"DEST1825",40.77319871,-73.94783083,1559.657,31049.167999999998
"DEST1826",40.77254155,-73.94609009999999,1582.038,31223.245
"DEST1827",40.77188438,-73.94434936,1477.3,31509.001
"DEST1828",40.77122721,-73.94260863,1482.707,27141.985
"DEST1829",40.77057005,-73.9408679,1477.328,27047.645
"DEST183",40.87084724,-73.93102768,1742.297,38118.393
"DEST1830",40.76991288,-73.93912716,1475.337,27037.691000000003
"DEST1831",40.78743014,-73.99062879,1734.872,33334.976
"DEST1832",40.78677298,-73.98888805,1734.872,33334.976
"DEST1833",40.78611581,-73.98714732,1734.872,33334.976
"DEST1834",40.78545864,-73.98540659,1745.555,33388.394
"DEST1835",40.78480148,-73.98366585,1715.685,33014.223
"DEST1836",40.78414431,-73.98192512,1738.639,33308.178
"DEST1837",40.78348714,-73.98018439,1757.886,32209.287999999997
"DEST1838",40.78282998,-73.97844365,1755.516,32155.27
"DEST1839",40.78217281,-73.97670292,1776.521,32364.017000000003
"DEST184",40.87019007,-73.92928694,1662.755,36424.012
"DEST1840",40.78151564,-73.97496219,1790.914,32487.05
"DEST1841",40.78085848,-73.97322145,1800.498,30402.821
"DEST1842",40.78020131,-73.97148072,1757.775,33260.151
"DEST1843",40.77954414,-73.96973999,1736.068,33093.964
"DEST1844",40.77888698,-73.96799925,1713.625,32931.875
"DEST1845",40.77822981,-73.96625852,1690.18,32762.547000000002
"DEST1846",40.77757264,-73.96451779,1667.386,32597.928
"DEST1847",40.77691548,-73.96277705,1646.144,32430.182999999997
"DEST1848",40.77625831,-73.96103632,1627.732,32266.517000000003
"DEST1849",40.77560114,-73.95929559,1645.628,32347.033
"DEST185",40.869532899999996,-73.92754621,1774.744,35539.152
"DEST1850",40.77494398,-73.95755485,1640.54,32033.097999999998
"DEST1851",40.77428681,-73.95581412,1618.858,32078.629
"DEST1852",40.77362964,-73.95407339,1595.554,31619.045
"DEST1853",40.77297248,-73.95233265,1557.467,31515.313
"DEST1854",40.77231531,-73.95059192,1578.562,31680.631
"DEST1855",40.77165814,-73.94885119,1555.549,31410.745
"DEST1856",40.77100098,-73.94711045,1554.265,31587.242000000002
"DEST1857",40.77034381,-73.94536972,1455.856,26933.111
"DEST1858",40.76968664,-73.94362899,1474.729,27046.118
"DEST1859",40.76902948,-73.94188825,1438.695,26799.626
"DEST186",40.86887574,-73.92580548,1767.107,35479.752
"DEST1860",40.76837231,-73.94014752,1356.443,24877.375
"DEST1861",40.78588957,-73.99164914,1745.555,33388.394
"DEST1862",40.7852324,-73.98990841,1745.555,33388.394
"DEST1863",40.78457524,-73.98816768,1741.117,33580.034
"DEST1864",40.78391807,-73.98642694,1741.047,33577.797999999995
"DEST1865",40.7832609,-73.98468621,1732.269,33358.867
"DEST1866",40.78260374,-73.98294548,1750.69,33501.523
"DEST1867",40.78194657,-73.98120474,1762.335,32169.832000000002
"DEST1868",40.7812894,-73.97946401,1747.112,31963.821
"DEST1869",40.78063224,-73.97772328,1769.214,32121.202
"DEST187",40.86821857,-73.92406474,1734.729,35186.034
"DEST1870",40.77997507,-73.97598254,1796.954,32284.881
"DEST1871",40.7793179,-73.97424181,1778.889,30210.732999999997
"DEST1872",40.77866074,-73.97250108,1779.746,30218.352000000003
"DEST1873",40.77800357,-73.97076034,1738.089,33108.562000000005
"DEST1874",40.7773464,-73.96901961,1719.594,32941.567
"DEST1875",40.77668924,-73.96727888,1695.342,32799.831
"DEST1876",40.77603207,-73.96553814,1673.559,32673.887000000002
"DEST1877",40.7753749,-73.96379741,1681.212,29269.855
"DEST1878",40.77471774,-73.96205668,1663.383,29106.252999999997
"DEST1879",40.77406057,-73.96031594,1660.025,28943.225
"DEST188",40.8675614,-73.92232401,1728.841,35116.287000000004
"DEST1880",40.7734034,-73.95857521,1623.205,28779.576
"DEST1881",40.77274624,-73.95683448,1601.602,31934.64
"DEST1882",40.77208907,-73.95509374,1578.274,31817.912
"DEST1883",40.771431899999996,-73.95335301,1563.305,31322.491
"DEST1884",40.77077474,-73.95161228,1587.518,31514.386000000002
"DEST1885",40.77011757,-73.94987154,1562.756,31311.674
"DEST1886",40.7694604,-73.94813081,1464.531,31087.87
"DEST1887",40.76880324,-73.94639008,1456.44,26689.21
"DEST1888",40.76814607,-73.94464934,1453.195,26912.411
"DEST1889",40.7674889,-73.94290861,1413.907,26606.824
"DEST189",40.86690424,-73.92058328,1724.941,35034.696
"DEST1890",40.76683174,-73.94116788,1331.928,24893.5
"DEST1891",40.784349,-73.99266949999999,1750.052,33862.959
"DEST1892",40.78369183,-73.99092877,1750.052,33862.959
"DEST1893",40.78303467,-73.98918803,1747.285,33775.356
"DEST1894",40.7823775,-73.9874473,1747.138,33770.692
"DEST1895",40.78172033,-73.98570657,1758.789,32154.862999999998
"DEST1896",40.78106317,-73.98396583,1775.537,32299.09
"DEST1897",40.780406,-73.9822251,1771.394,32193.827
"DEST1898",40.77974883,-73.98048437,1742.156,31805.53
"DEST1899",40.77909167,-73.97874363,1763.185,31969.088
"DEST19",40.869576,-73.8970538,1763.321,33556.267
"DEST190",40.86624707,-73.91884254,1721.357,34982.421
"DEST1900",40.778434499999996,-73.97700290000002,1784.223,32132.72
"DEST1901",40.77777733,-73.97526217,1805.253,32296.286
"DEST1902",40.77712017,-73.97352143,1758.164,30026.502999999997
"DEST1903",40.776463,-73.9717807,1758.973,30033.696
"DEST1904",40.77580583,-73.97003997,1719.594,32941.567
"DEST1905",40.77514867,-73.96829923,1685.95,29228.693
"DEST1906",40.774491499999996,-73.96655849999999,1685.226,29222.257999999998
"DEST1907",40.77383433,-73.96481777,1661.397,29101.235
"DEST1908",40.77317717,-73.96307703,1643.536,28937.561
"DEST1909",40.77252,-73.9613363,1640.218,28774.806
"DEST191",40.865589899999996,-73.91710181,1711.891,34911.209
"DEST1910",40.77186283,-73.95959557,1603.366,28611.017999999996
"DEST1911",40.77120567,-73.95785483,1599.504,31431.44
"DEST1912",40.7705485,-73.9561141,1569.62,31267.792999999998
"DEST1913",40.76989133,-73.95437337,1551.782,31131.548
"DEST1914",40.76923417,-73.95263263,1527.548,30940.561
"DEST1915",40.768577,-73.95089190000002,1529.109,31014.091
"DEST1916",40.76791983,-73.94915117,1458.697,30893.382
"DEST1917",40.76726267,-73.94741043,1431.986,26499.012000000002
"DEST1918",40.7666055,-73.94566970000001,1389.392,26369.13
"DEST1919",40.76594833,-73.94392897,1400.814,26504.991
"DEST192",40.86493274,-73.91536108,1721.324,35012.198
"DEST1920",40.76529117,-73.94218823,1316.488,25044.842999999997
"DEST1921",40.78280843,-73.99368986,1754.43,34001.614
"DEST1922",40.78215126,-73.99194912,1754.158,33993.002
"DEST1923",40.781494099999996,-73.99020839,1754.141,33992.443999999996
"DEST1924",40.78083693,-73.98846766,1753.437,33970.172999999995
"DEST1925",40.78017976,-73.98672692,1774.679,32263.955
"DEST1926",40.7795226,-73.98498619,1747.982,31938.706000000002
"DEST1927",40.77886543,-73.98324546,1738.464,31748.342
"DEST1928",40.77820826,-73.98150472,1730.309,31581.037
"DEST1929",40.7775511,-73.97976399,1741.552,31810.081000000002
"DEST193",40.86427557,-73.91362034,1762.846,34827.133
"DEST1930",40.77689393,-73.97802326,1758.148,30026.362999999998
"DEST1931",40.77623676,-73.97628252,1739.657,29861.988999999998
"DEST1932",40.7755796,-73.97454179,1736.372,29832.79
"DEST1933",40.77492243,-73.97280106,1737.316,29841.175
"DEST1934",40.77426526,-73.97106032,1671.763,29103.31
"DEST1935",40.7736081,-73.96931959,1671.038,29096.86
"DEST1936",40.77295093,-73.96757886,1670.312,29090.41
"DEST1937",40.77229376,-73.96583812,1625.318,28845.607999999997
"DEST1938",40.7716366,-73.96409739,1619.798,28773.833
"DEST1939",40.77097943,-73.96235666,1620.099,28603.9
"DEST194",40.8636184,-73.91187961,1779.757,34874.109
"DEST1940",40.77032226,-73.96061592,1583.304,28440.366
"DEST1941",40.769665100000005,-73.95887519,1580.239,31260.869
"DEST1942",40.76900793,-73.95713446,1551.054,31096.891
"DEST1943",40.76835076,-73.95539372,1539.545,30934.548
"DEST1944",40.7676936,-73.95365299,1518.514,30770.971
"DEST1945",40.76703643,-73.95191226,1519.898,30858.487999999998
"DEST1946",40.76637926,-73.95017152,1452.877,30699.32
"DEST1947",40.765722100000005,-73.94843079,1407.691,26310.052000000003
"DEST1948",40.76506493,-73.94669006,1377.585,26178.892999999996
"DEST1949",40.76440776,-73.94494932,1350.006,25715.242000000002
"DEST195",40.86296124,-73.91013888,1704.641,34791.67
"DEST1950",40.7637506,-73.94320859,1363.686,25630.392000000003
"DEST1951",40.78126786,-73.99471021,1759.997,34177.887
"DEST1952",40.78061069,-73.99296948,1759.773,34170.796
"DEST1953",40.77995352,-73.99122875,1759.549,34163.706
"DEST1954",40.77929636,-73.98948801,1759.325,34156.617
"DEST1955",40.77863919,-73.98774728,1808.843,31958.192000000003
"DEST1956",40.77798202,-73.98600655,1760.176,31819.615
"DEST1957",40.77732486,-73.98426581,1775.029,31570.224
"DEST1958",40.77666769,-73.98252508,1721.127,31405.721
"DEST1959",40.77601052,-73.98078435,1786.839,29936.1
"DEST196",40.86230407,-73.90839814,1811.511,33718.657
"DEST1960",40.77535336,-73.97904361,1749.947,29772.138
"DEST1961",40.77469619,-73.97730288,1714.008,29633.985
"DEST1962",40.77403902,-73.97556215,1714.784,29640.877999999997
"DEST1963",40.77338186,-73.97382141,1712.486,29526.252999999997
"DEST1964",40.77272469,-73.97208068,1636.526,28945.224
"DEST1965",40.77206752,-73.97033995,1655.456,28939.618
"DEST1966",40.77141036,-73.96859921,1654.851,28935.241
"DEST1967",40.77075319,-73.96685848,1678.614,29041.235
"DEST1968",40.77009602,-73.96511775,1625.853,28736.237
"DEST1969",40.76943886,-73.96337701,1606.396,28566.398999999998
"DEST197",40.8616469,-73.90665741,1748.17,35169.412000000004
"DEST1970",40.76878169,-73.96163628,1551.176,28186.552000000003
"DEST1971",40.76812452,-73.95989555,1579.354,28297.502999999997
"DEST1972",40.76746736,-73.95815481,1547.481,30917.057
"DEST1973",40.76681019,-73.95641408,1566.244,28037.175
"DEST1974",40.76615302,-73.95467335,1506.474,30590.004
"DEST1975",40.76549586,-73.95293261,1498.246,32090.277000000002
"DEST1976",40.76483869,-73.95119188,1447.353,30515.176
"DEST1977",40.76418152,-73.94945115,1396.845,26273.755
"DEST1978",40.76352436,-73.94771041,1363.341,25949.391
"DEST1979",40.76286719,-73.94596968,1348.713,25689.375
"DEST198",40.86098974,-73.90491668,1746.879,33457.723
"DEST1980",40.76221002,-73.94422895,1492.44,26570.468999999997
"DEST1981",40.77972729,-73.99573057,1766.241,34375.614
"DEST1982",40.77907012,-73.99398984,1765.957,34366.616
"DEST1983",40.77841295,-73.9922491,1765.672,34357.619
"DEST1984",40.77775579,-73.99050837,1765.388,34348.623999999996
"DEST1985",40.77709862,-73.98876764,1784.455,31802.43
"DEST1986",40.77644145,-73.9870269,1739.416,31627.087000000003
"DEST1987",40.77578429,-73.98528617,1773.621,31461.418999999998
"DEST1988",40.77512712,-73.98354544,1717.579,31299.592
"DEST1989",40.77446995,-73.9818047,1767.239,29769.602000000003
"DEST199",40.86033257,-73.90317594,1682.235,33203.472
"DEST1990",40.77381279,-73.98006397,1730.346,29605.634
"DEST1991",40.77315562,-73.97832324,1692.472,29442.545
"DEST1992",40.77249845,-73.97658249999999,1712.486,29526.252999999997
"DEST1993",40.77184129,-73.97484177,1648.467,29051.374
"DEST1994",40.77118412,-73.97310104,1631.4,28899.665
"DEST1995",40.77052695,-73.9713603,1595.663,28581.994
"DEST1996",40.76986979,-73.96961957,1641.341,28807.821
"DEST1997",40.76921262,-73.96787884,1662.219,28888.132999999998
"DEST1998",40.76855545,-73.9661381,1609.811,28585.433999999997
"DEST1999",40.76789829,-73.96439737,1590.29,28415.0
"DEST2",40.88074783,-73.92664627,1772.673,38656.266
"DEST20",40.86891883,-73.89531307,1753.581,33470.255
"DEST200",40.85967539999999,-73.90143521,1696.051,32296.482999999997
"DEST2000",40.76724112,-73.96265664,1613.482,28447.868
"DEST2001",40.76658395,-73.9609159,1562.969,28144.211
"DEST2002",40.76592679,-73.95917517,1599.829,28308.031000000003
"DEST2003",40.76526962,-73.95743444,1543.788,27855.952
"DEST2004",40.76461245,-73.9556937,1494.376,30348.033
"DEST2005",40.76395529,-73.95395297,1520.931,30472.101000000002
"DEST2006",40.76329812,-73.95221224,1441.603,30323.485
"DEST2007",40.76264095,-73.95047149999999,1420.842,26460.404
"DEST2008",40.76198379,-73.94873077,1387.868,26344.577
"DEST2009",40.76132662,-73.94699004,1440.18,26309.155
"DEST201",40.85901824,-73.89969448,1676.968,32373.487
"DEST2010",40.76066945,-73.9452493,1451.209,26364.3
"DEST2011",40.77818671,-73.99675093,1771.779,34550.99
"DEST2012",40.77752955,-73.99501020000001,1771.655,34547.053
"DEST2013",40.77687238,-73.99326946,1771.53,34543.116
"DEST2014",40.77621521,-73.99152873,1771.406,34539.18
"DEST2015",40.77555805,-73.989788,1798.182,31888.261000000002
"DEST2016",40.77490088,-73.98804726,1738.488,31673.493
"DEST2017",40.77424371,-73.98630653,1773.419,31818.556
"DEST2018",40.77358655,-73.9845658,1722.345,31511.313
"DEST2019",40.77292938,-73.98282506,1701.328,31240.118
"DEST202",40.85836107,-73.89795374,1654.221,31892.797000000002
"DEST2020",40.77227221,-73.98108433,1680.199,31100.665
"DEST2021",40.77161505,-73.97934359999999,1648.499,30858.045
"DEST2022",40.77095788,-73.97760286,1662.374,29174.986
"DEST2023",40.77030071,-73.97586213,1644.156,29013.046000000002
"DEST2024",40.76964355,-73.9741214,1626.293,28854.267000000003
"DEST2025",40.76898638,-73.97238066,1607.301,28685.447999999997
"DEST2026",40.76832921,-73.97063993,1621.981,28815.945
"DEST2027",40.76767205,-73.96889920000001,1604.691,28662.247000000003
"DEST2028",40.76701488,-73.96715846,1553.571,28207.827999999998
"DEST2029",40.76635771,-73.96541773,1533.942,28033.332000000002
"DEST203",40.8577039,-73.89621301,1685.992,32111.22
"DEST2030",40.76570055,-73.963677,1508.013,27802.836
"DEST2031",40.76504338,-73.96193626,1538.599,27987.493
"DEST2032",40.76438621,-73.96019553,1533.251,27809.088
"DEST2033",40.76372905,-73.9584548,1515.156,30339.225
"DEST2034",40.76307188,-73.95671406,1478.662,30177.028
"DEST2035",40.76241471,-73.95497333,1503.519,32421.964
"DEST2036",40.76175755,-73.95323259999999,1436.293,30146.477000000003
"DEST2037",40.76110038,-73.95149186,1446.435,26659.464
"DEST2038",40.76044321,-73.94975113,1411.682,26592.226000000002
"DEST2039",40.75978605,-73.9480104,1407.658,26146.545
"DEST204",40.85704674,-73.89447228,1683.236,32017.408
"DEST2040",40.75912888,-73.94626966,1384.344,26029.975
"DEST2041",40.77664614,-73.99777129,1778.068,34750.134
"DEST2042",40.77598898,-73.99603055,1777.868,34743.796
"DEST2043",40.77533181,-73.99428982,1777.667,34737.46
"DEST2044",40.77467464,-73.99254909,1777.468,34731.141
"DEST2045",40.77401748,-73.99080835,1799.755,31815.167
"DEST2046",40.77336031,-73.98906762,1716.769,31480.392000000003
"DEST2047",40.77270314,-73.98732689,1778.952,31629.772999999997
"DEST2048",40.77204598,-73.98558615,1698.946,31054.311
"DEST2049",40.77138881,-73.98384542,1662.056,30890.353
"DEST205",40.85638957,-73.89273154,1631.946,31621.877
"DEST2050",40.77073164,-73.98210469,1638.481,30729.815
"DEST2051",40.77007448,-73.98036395,1626.96,30666.569
"DEST2052",40.76941731,-73.97862322,1627.962,30675.47
"DEST2053",40.76876014,-73.97688249,1639.028,28967.471
"DEST2054",40.76810298,-73.97514175,1623.945,28833.398999999998
"DEST2055",40.76744581,-73.97340102,1609.219,28702.5
"DEST2056",40.76678864,-73.97166029,1575.079,28243.392999999996
"DEST2057",40.76613148,-73.96991955,1544.335,28097.592
"DEST2058",40.76547431,-73.96817882,1525.437,27928.703999999998
"DEST2059",40.76481714,-73.96643809,1522.187,27763.826
"DEST206",40.855732399999994,-73.89099081,1594.973,31457.552000000003
"DEST2060",40.76415998,-73.96469735,1486.46,27611.25
"DEST2061",40.76350281,-73.96295662,1500.026,27587.692000000003
"DEST2062",40.76284564,-73.96121589,1497.278,27547.572
"DEST2063",40.76218848,-73.95947515,1469.901,30090.702
"DEST2064",40.76153131,-73.95773442,1453.0,29964.722999999998
"DEST2065",40.76087414,-73.95599369,1429.3,29921.892999999996
"DEST2066",40.76021698,-73.95425295,1485.718,27349.331000000002
"DEST2067",40.75955981,-73.95251222,1491.773,27386.336
"DEST2068",40.75890264,-73.95077149,1415.393,26739.35
"DEST2069",40.75824548,-73.94903075,1398.598,26182.334
"DEST207",40.85507524,-73.88925008,1608.379,31454.156000000003
"DEST2070",40.75758831,-73.94729002,1381.549,26097.092
"DEST2071",40.77510557,-73.99879164,1714.698,31515.961
"DEST2072",40.7744484,-73.99705091,1714.698,31515.961
"DEST2073",40.77379124,-73.99531018,1714.698,31515.961
"DEST2074",40.77313407,-73.99356944,1783.515,34922.628
"DEST2075",40.772476899999994,-73.99182871,1725.185,31404.465
"DEST2076",40.77181974,-73.99008798,1695.181,31288.478
"DEST2077",40.77116257,-73.98834724,1693.021,31155.725
"DEST2078",40.7705054,-73.98660651,1708.403,30949.842
"DEST2079",40.76984824,-73.98486578,1672.095,30788.471
"DEST208",40.85441807,-73.88750934,1642.876,31652.763
"DEST2080",40.76919107,-73.98312504,1634.669,30622.135
"DEST2081",40.7685339,-73.98138431,1604.943,30470.85
"DEST2082",40.76787674,-73.97964358,1579.718,30262.097999999998
"DEST2083",40.76721957,-73.97790284,1561.113,30096.713
"DEST2084",40.7665624,-73.97616211,1542.706,29933.089
"DEST2085",40.76590524,-73.97442138,1558.948,28255.611
"DEST2086",40.76524807,-73.97268064,1532.767,28022.885
"DEST2087",40.7645909,-73.97093991,1515.163,27866.398999999998
"DEST2088",40.76393374,-73.96919918,1509.756,27796.927000000003
"DEST2089",40.76327657,-73.96745844,1505.095,27622.352000000003
"DEST209",40.8537609,-73.88576861,1640.339,31794.416
"DEST2090",40.7626194,-73.96571771,1464.901,27419.604
"DEST2091",40.76196224,-73.96397698,1463.98,27278.972999999998
"DEST2092",40.76130507,-73.96223624,1472.157,27378.272
"DEST2093",40.7606479,-73.96049551,1448.767,29927.088
"DEST2094",40.75999074,-73.95875478,1431.415,29772.843999999997
"DEST2095",40.75933357,-73.95701404,1422.421,29738.45
"DEST2096",40.7586764,-73.95527331,1456.257,27169.287999999997
"DEST2097",40.75801924,-73.95353258,1425.505,26951.012000000002
"DEST2098",40.75736207,-73.95179184,1444.807,27120.335
"DEST2099",40.7567049,-73.95005111,1338.985,25878.824
"DEST21",40.86826167,-73.89357233,1716.836,33306.937999999995
"DEST210",40.85310374,-73.88402788,1617.388,31666.647
"DEST2100",40.75604774,-73.94831038,1375.145,26218.107000000004
"DEST2101",40.773565000000005,-73.999812,1858.396,31710.356
"DEST2102",40.77290783,-73.99807127,1743.597,31660.16
"DEST2103",40.77225067,-73.99633053,1743.597,31660.16
"DEST2104",40.7715935,-73.99458979999999,1791.494,35115.093
"DEST2105",40.77093633,-73.99284907,1676.395,31389.337000000003
"DEST2106",40.77027917,-73.99110833,1675.364,31112.318
"DEST2107",40.769622,-73.9893676,1656.241,30903.605
"DEST2108",40.76896483,-73.98762687,1646.162,30743.769
"DEST2109",40.76830767,-73.98588613,1623.607,30580.87
"DEST211",40.870621,-73.9355295,1694.695,36542.852999999996
"DEST2110",40.7676505,-73.9841454,1600.832,30416.38
"DEST2111",40.76699333,-73.98240467,1585.356,30317.254
"DEST2112",40.76633617,-73.98066393,1631.184,30543.691000000003
"DEST2113",40.765679,-73.97892320000001,1594.72,30321.908
"DEST2114",40.76502183,-73.97718247,1631.544,30485.568
"DEST2115",40.76436467,-73.97544173,1557.202,29934.404
"DEST2116",40.7637075,-73.973701,1572.347,28249.882
"DEST2117",40.76305033,-73.97196027,1580.749,28301.818
"DEST2118",40.76239317,-73.97021953,1511.093,27830.214
"DEST2119",40.761736,-73.9684788,1492.176,27662.052000000003
"DEST212",40.86996383,-73.93378877,1694.695,36542.852999999996
"DEST2120",40.76107883,-73.96673807,1425.621,28874.914
"DEST2121",40.76042167,-73.96499733,1443.196,29028.398999999998
"DEST2122",40.7597645,-73.9632566,1468.309,27315.602000000003
"DEST2123",40.75910733,-73.96151587,1488.504,27482.422000000002
"DEST2124",40.75845017,-73.95977513,1485.237,27512.782000000003
"DEST2125",40.757793,-73.9580344,1503.491,27883.842999999997
"DEST2126",40.75713583,-73.95629367,1516.285,28047.325
"DEST2127",40.75647867,-73.95455293,1529.083,28210.849
"DEST2128",40.7558215,-73.9528122,1541.882,28374.39
"DEST2129",40.75516433,-73.95107147,1554.681,28537.939
"DEST213",40.86930667,-73.93204803,1694.695,36542.852999999996
"DEST2130",40.75450717,-73.94933073,1567.481,28701.494
"DEST2131",40.77202443,-74.00083236,1861.085,31717.825
"DEST2132",40.77136726,-73.99909162,1858.396,31710.356
"DEST2133",40.7707101,-73.99735089,1831.331,31635.176
"DEST2134",40.77005293,-73.99561016,1675.463,31202.201
"DEST2135",40.76939576,-73.99386942,1691.152,31072.647999999997
"DEST2136",40.7687386,-73.99212869,1680.242,30894.072
"DEST2137",40.76808143,-73.99038796,1643.424,30730.435
"DEST2138",40.76742426,-73.98864722,1667.353,30565.036
"DEST2139",40.7667671,-73.98690649,1630.579,30401.597999999998
"DEST214",40.8686495,-73.9303073,1681.6,36404.215
"DEST2140",40.76610993,-73.98516576,1593.709,30237.728
"DEST2141",40.76545276,-73.98342502,1617.13,30073.034
"DEST2142",40.7647956,-73.98168429,1580.299,29909.332000000002
"DEST2143",40.76413843,-73.97994356,1543.236,29744.606
"DEST2144",40.76348126,-73.97820282,1504.516,29593.597
"DEST2145",40.7628241,-73.97646209,1538.967,29765.359
"DEST2146",40.76216693,-73.97472136,1497.077,29497.597999999998
